2531352,320620,New,End,,,2565951,,5.00000,ШТ,СМ,,RECV-01,WH1,5.00000,295163,,"Очиститель универсальный (Изопропиловый спирт) флакон 200 мл, с распылителем (REXANT)",12.00000,NEW Класс C,,,0,5.00000,ШТ,2026-03-20 00:00:00,EKS000005742,СП,ME-102-03-G-40,WH1,0.50000,КГ,5.00000,,,,,,,0.00000,0.00000,r.sagaidak,Пакет интерфейса поставки:598d62ce-43f2-4041-9776-dc46ab88e0b6,2026-03-23 11:43:18,321122,1996492,2565951,0,ЭКС,,3844469,,,,Годен,,,,
2531353,320620,New,End,,,2565958,,1.00000,КР,СМ,,RECV-01,WH1,23.00000,295163,,"Очиститель универсальный (Изопропиловый спирт) флакон 200 мл, с распылителем (REXANT)",38.00000,NEW Класс C,,,0,45.00000,ШТ,2026-03-20 00:00:00,EKS000005742,СП,ME-214-06-A-40,WH1,8.00000,КГ,26.00000,,,,,,,0.00000,0.00000,r.sagaidak,Пакет интерфейса поставки:598d62ce-43f2-4041-9776-dc46ab88e0b6,2026-03-23 11:43:18,321122,1996492,2565958,0,ЭКС,,3844476,,,,Годен,,,,
2531354,320621,New,End,,,2565980,,4.00000,КР,СМ,,RECV-01,WH1,30.00000,419027,,"Удлинитель на катушке ""Атлант 2.0"" 4 гнезда 50м с заземлением  КГ 3*1,5  16А/3,5кВт IP44 PROxima EKF",45.00000,NEW Заказной товар,,,0,8.00000,ШТ,2026-04-01 00:00:00,EKS000005731,СП,ZX-14-23-C-10,WH1,24.00000,КГ,45.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:c9fce651-73b1-4a1f-9756-b0ddf3e797bb,2026-03-23 12:07:18,321108,1996426,2565980,0,ЭКС,,3844499,,,,Годен,,,,
2531355,320621,New,End,,,2565981,,1.00000,ШТ,СМ,,RECV-01,WH1,20.00000,419027,,"Удлинитель на катушке ""Атлант 2.0"" 4 гнезда 50м с заземлением  КГ 3*1,5  16А/3,5кВт IP44 PROxima EKF",30.00000,NEW Заказной товар,,,0,1.00000,ШТ,2026-04-01 00:00:00,EKS000005731,СП,ZX-14-23-C-10,WH1,2.00000,КГ,30.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:c9fce651-73b1-4a1f-9756-b0ddf3e797bb,2026-03-23 12:07:18,321108,1996426,2565981,0,ЭКС,,3844500,,,,Годен,,,,
2531356,320622,New,End,,,2565999,,3.00000,ПЧ,СМ,,RECV-01,WH1,8.00000,635168,,Автоматический выключатель 3P 50А (C) 6кА ВА 47-63N EKF PROxima,22.00000,NEW Заказной товар,,,0,12.00000,ШТ,2026-04-01 00:00:00,EKS000005733,СП,ME-102-07-F-30,WH1,3.60000,КГ,9.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:1d039d6c-45ba-48b8-9aae-a171cc3d64f2,2026-03-23 12:11:03,321110,1996428,2565999,0,ЭКС,,3844525,,,,Годен,,,,
2531357,320623,New,End,,,2566004,,1.00000,ШТ,СМ,,RECV-01,WH1,8.00000,852144,,АВДТ АВДТ-63N 3P+N 20А 30мА характеристика C тип AC электронный 6кА PROXIMA,8.50000,NEW Заказной товар,,,0,1.00000,ШТ,2026-04-01 00:00:00,EKS000005738,СП,ME-102-08-D-20,WH1,0.45000,КГ,7.50000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:1d039d6c-45ba-48b8-9aae-a171cc3d64f2,2026-03-23 12:11:13,321115,1996446,2566004,0,ЭКС,,3844533,,,,Годен,,,,
2531358,320624,New,End,,,2565989,,1.00000,ШТ,СМ,,RECV-01,WH1,5.00000,635168,,Автоматический выключатель 3P 50А (C) 6кА ВА 47-63N EKF PROxima,8.00000,NEW Заказной товар,,,0,1.00000,ШТ,2026-04-01 00:00:00,EKS000005732,СП,ME-102-07-F-30,WH1,0.20000,КГ,7.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:f8180bd5-df2e-4279-8c07-344c5ce8227f,2026-03-23 12:15:10,321109,1996427,2565989,0,ЭКС,,3844513,,,,Годен,,,,
2531359,320625,New,End,,,2565984,,2.00000,ПЧ,СМ,,RECV-01,WH1,4.00000,883293,,"Ответвительный сжим (орех) У739М (4-10 мм2; 1,5-2,5 мм2) StreamLine",14.50000,NEW Заказной товар,,,0,12.00000,ШТ,2026-04-01 00:00:00,EKS000005734,СП,ME-102-05-K-20,WH1,0.54000,КГ,9.50000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:7cda31ce-4443-4028-900f-bd8d421823b4,2026-03-23 12:17:20,321111,1996432,2565984,0,ЭКС,,3844507,,,,Годен,,,,
2531360,320625,New,End,,,2565985,,1.00000,ПЧ,СМ,,RECV-01,WH1,2.00000,328755,,"Наконечник штыревой втулочный изолированный  НШвИ 1,0-8 (50шт.) EKF PROxima",12.00000,NEW Заказной товар,,,0,10.00000,УП,2026-04-01 00:00:00,EKS000005734,СП,ME-102-06-A-20,WH1,0.10000,КГ,11.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:7cda31ce-4443-4028-900f-bd8d421823b4,2026-03-23 12:17:20,321111,1996431,2565985,0,ЭКС,,3844508,,,,Годен,,,,
2531361,320625,New,End,,,2565987,,5.00000,УП,СМ,,RECV-01,WH1,1.00000,600951,,Наконечник штыревой втулочный  НШвИ(2) 0.5-10 (50шт.) EKF PROxima,7.00000,NEW Заказной товар,,,0,5.00000,УП,2026-04-01 00:00:00,EKS000005734,СП,ME-102-06-F-40,WH1,0.05000,КГ,5.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:7cda31ce-4443-4028-900f-bd8d421823b4,2026-03-23 12:17:20,321111,1996429,2565987,0,ЭКС,,3844510,,,,Годен,,,,
2531362,320625,New,End,,,2565988,,1.00000,ПЧ,СМ,,RECV-01,WH1,4.00000,328761,,"Наконечник штыревой втулочный изолированный  НШвИ 2,5-8 (50шт.) EKF PROxima",12.00000,NEW Заказной товар,,,0,10.00000,УП,2026-04-01 00:00:00,EKS000005734,СП,ME-102-06-L-30,WH1,0.10000,КГ,10.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:7cda31ce-4443-4028-900f-bd8d421823b4,2026-03-23 12:17:20,321111,1996430,2565988,0,ЭКС,,3844511,,,,Годен,,,,
2531363,320626,New,End,,,CNT02501311,,109.00000,М,СМ,4712-12-31 00:00:00,RECV-01,WH1,1.00000,180832,,Кабель КВВГЭнг(A)-FR-LS 4х1,100.00000,NEW Кабель и провод нест,CNT02501311,,0,109.00000,М,2026-03-30 00:00:00,EKS000005745,СП,ZX-09-23-B-10,WH1,27.68600,КГ,1.00000,,,,,,,0.00000,0.00000,n.bezrukov,Пакет интерфейса поставки:96808786-8494-48bb-8fc8-55d2fbf3b4ce,2026-03-23 12:27:21,321125,1996502,2566016,0,ЭКС,,3844561,,,,Годен,,,,
2531364,320627,New,End,,,2565839,,4.00000,КР,СМ,,RECV-01,WH1,23.00000,357585,,"Минибухта UTP REXANT 4PR 24AWG, CU (медь), CAT5e, 100 МГц, PVC, серый, бухта 25 м",40.00000,NEW Класс B,,,0,48.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-113-08-B-10,WH1,32.00000,КГ,33.00000,,,,,,,0.00000,0.00000,a.manokhin,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996411,2565839,0,ЭКС,,3844335,,,,Годен,,,,
2531365,320627,New,End,,,2565840,,4.00000,ПЧ,СМ,,RECV-01,WH1,7.00000,504663,,"Кабель USB-Lightning для iPhone/2,4A/nylon/denim/1m/REXANT",22.00000,NEW Класс C,,,0,40.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-117-03-E-20,WH1,1.20000,КГ,19.00000,,,,,,,0.00000,0.00000,a.manokhin,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996407,2565840,0,ЭКС,,3844338,,,,Годен,,,,
2531366,320627,New,End,,,2565841,,3.00000,ПЧ,СМ,,RECV-01,WH1,5.00000,273964,,USB кабель универсальный microUSB шнур плоский 1М черный,16.00000,NEW Класс B,,,0,30.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-106-04-C-20,WH1,2.40000,КГ,12.00000,,,,,,,0.00000,0.00000,a.manokhin,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996420,2565841,0,ЭКС,,3844340,,,,Годен,,,,
2531367,320627,New,End,,,2565845,,6.00000,БЛ,СМ,,RECV-01,WH1,15.00000,200520,,"ДЕЛИТЕЛЬ ТВ x 2 + 3шт. F ""BOX"" 5-1000 МГц ""Silver"" REXANT",18.00000,NEW Класс A,,,0,60.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-118-02-B-40,WH1,4.98000,КГ,16.00000,,,,,,,0.00000,0.00000,a.manokhin,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996398,2565845,0,ЭКС,,3844344,,,,Годен,,,,
2531368,320627,New,End,,,2565849,,8.00000,ШТ,СМ,,RECV-01,WH1,4.00000,810703,,"Розетка  1-ая с ЗК   , со шторками 16А титан  (рамка в комплекте) /KRANZ MIELE ROUND/",8.00000,NEW Класс C,,,0,8.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-114-02-B-20,WH1,0.40000,КГ,8.00000,,,,,,,0.00000,0.00000,n.bezrukov,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996393,2565849,0,ЭКС,,3844349,,,,Годен,,,,
2531369,320627,New,End,,,2565852,,5.00000,ПЧ,СМ,,RECV-01,WH1,17.00000,810703,,"Розетка  1-ая с ЗК   , со шторками 16А титан  (рамка в комплекте) /KRANZ MIELE ROUND/",25.00000,NEW Класс C,,,0,50.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-114-02-B-20,WH1,10.00000,КГ,9.00000,,,,,,,0.00000,0.00000,n.bezrukov,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996393,2565852,0,ЭКС,,3844352,,,,Годен,,,,
2531370,320627,New,End,,,2565857,,8.00000,ШТ,СМ,,RECV-01,WH1,18.00000,357586,,"Минибухта UTP REXANT 4PR 24AWG, CU (медь), CAT5e, 100 МГц, PVC, серый, бухта 50 м",18.00000,NEW Класс B,,,0,8.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-110-04-D-10,WH1,3.20000,КГ,7.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996410,2565857,0,ЭКС,,3844357,,,,Годен,,,,
2531371,320627,New,End,,,2565860,,1.00000,ШТ,СМ,,RECV-01,WH1,18.00000,357586,,"Минибухта UTP REXANT 4PR 24AWG, CU (медь), CAT5e, 100 МГц, PVC, серый, бухта 50 м",18.00000,NEW Класс B,,,0,1.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-110-04-D-10,WH1,0.40000,КГ,7.00000,,,,,,,0.00000,0.00000,a.manokhin,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996410,2565860,0,ЭКС,,3844361,,,,Годен,,,,
2531372,320627,New,End,,,2565861,,1.00000,ШТ,СМ,,RECV-01,WH1,1.50000,810734,,Рамка ГОРИЗОНТАЛЬНАЯ  5-пост антрацит  /KRANZ MIELE STRONG/,40.00000,NEW Заказной товар,,,0,1.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-101-05-G-40,WH1,0.07000,КГ,9.00000,,,,,,,0.00000,0.00000,n.bezrukov,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996392,2565861,0,ЭКС,,3844362,,,,Годен,,,,
2531373,320627,New,End,,,2565862,,6.00000,ББ,СМ,4712-12-31 00:00:00,RECV-01,WH1,14.00000,334512,,"Провод для полевой связи П-274-М,500м",27.00000,NEW Кабель и провод,500,,0,3000.00000,М,2026-03-20 00:00:00,EKS000005729,СП,ZX-09-16-D-15,WH1,33.96000,КГ,27.00000,,,,,,,0.00000,0.00000,a.manokhin,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996387,2565862,0,ЭКС,,3844363,,,,Годен,,,,
2531374,320627,New,End,,,2565863,,5.00000,ПЧ,СМ,,RECV-01,WH1,15.00000,200521,,"ДЕЛИТЕЛЬ ТВ x 3 + 4шт. F ""BOX"" 5-1000 МГц ""Silver"" REXANT",18.00000,NEW Класс B,,,0,50.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-119-01-C-40,WH1,4.60000,КГ,16.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996397,2565863,0,ЭКС,,3844364,,,,Годен,,,,
2531375,320627,New,End,,,2565864,,10.00000,ШТ,СМ,,RECV-01,WH1,7.00000,292936,,"Кабель SAT 703B+Cu/Al/Cu,(75%), 75 Ом, 10м., белый  REXANT",12.00000,NEW Класс C,,,0,10.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-103-07-F-10,WH1,2.00000,КГ,12.00000,,,,,,,0.00000,0.00000,n.bezrukov,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996416,2565864,0,ЭКС,,3844365,,,,Годен,,,,
2531376,320627,New,End,,,2565865,,2.00000,ПЧ,СМ,,RECV-01,WH1,2.60000,232487,,ПЕРЕХОД гнездо F - гнездо TV REXANT,13.00000,NEW Класс B,,,0,200.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-201-03-I-50,WH1,0.20000,КГ,10.50000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996424,2565865,0,ЭКС,,3844366,,,,Годен,,,,
2531377,320627,New,End,,,2565866,,7.00000,ШТ,СМ,,RECV-01,WH1,16.00000,292938,,"Кабель SAT 703B+Cu/Al/Cu,(75%), 75 Ом, 20м., белый  REXANT",16.00000,NEW Класс B,,,0,7.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-119-04-F-30,WH1,1.40000,КГ,7.00000,,,,,,,0.00000,0.00000,a.manokhin,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996414,2565866,0,ЭКС,,3844367,,,,Годен,,,,
2531378,320627,New,End,,,2565867,,1.00000,ПЧ,СМ,,RECV-01,WH1,18.00000,504664,,Шнур USB 3.1 type C (male)-USB 2.0 (male) 1 м белый REXANT,22.00000,NEW Класс C,,,0,10.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-224-06-C-50,WH1,0.30000,КГ,4.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996406,2565867,0,ЭКС,,3844368,,,,Годен,,,,
2531379,320627,New,End,,,2565868,,2.00000,БЛ,СМ,,RECV-01,WH1,15.00000,249633,,"Разъем UTP RJ-45 (8P8C), CAT 5e PROconnect",26.00000,NEW Класс B,,,0,1000.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-101-05-H-20,WH1,1.60000,КГ,7.00000,,,,,,,0.00000,0.00000,n.bezrukov,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996423,2565868,0,ЭКС,,3844369,,,,Годен,,,,
2531380,320627,New,End,,,2565869,,5.00000,ШТ,СМ,,RECV-01,WH1,5.00000,200519,,"ДЕЛИТЕЛЬ ТВ x 3 + 4шт. F ""BOX"" 5-1000 МГц ""GOLD"" REXANT",5.00000,NEW Класс C,,,0,5.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-101-05-J-30,WH1,1.00000,КГ,5.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996399,2565869,0,ЭКС,,3844370,,,,Годен,,,,
2531381,320627,New,End,,,2565870,,26.00000,ШТ,СМ,,RECV-01,WH1,14.00000,292933,,"Кабель RG-6U, (48%), 75 Ом, 10м., белый  PROCONNECT",14.00000,NEW Класс C,,,0,26.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-119-08-D-40,WH1,7.80000,КГ,6.00000,,,,,,,0.00000,0.00000,a.manokhin,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996419,2565870,0,ЭКС,,3844371,,,,Годен,,,,
2531382,320627,New,End,,,2565871,,1.00000,ПЧ,СМ,,RECV-01,WH1,6.00000,422991,,"Кабель PROconnect HDMI - HDMI 1.4, 1.5м Gold",35.00000,NEW Класс C,,,0,10.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-219-04-B-30,WH1,0.50000,КГ,18.00000,,,,,,,0.00000,0.00000,n.bezrukov,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996409,2565871,0,ЭКС,,3844372,,,,Годен,,,,
2531383,320627,New,End,,,2565872,,2.00000,ПЧ,СМ,,RECV-01,WH1,8.50000,715031,,"Клемма СМК 222-422R проxодная разъемная 2 полюса серая 0,2-2,5/4мм? (50 шт/уп) REXANT",14.50000,NEW Заказной товар,,,0,100.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-101-06-E-30,WH1,0.90000,КГ,10.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996403,2565872,0,ЭКС,,3844374,,,,Годен,,,,
2531384,320627,New,End,,,2565873,,1.00000,ПЧ,СМ,,RECV-01,WH1,16.00000,205699,,"Шнур HDMI v1.4 gold 1,5 м с фильтрами REXANT",40.00000,NEW Класс C,,,0,10.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-101-06-E-40,WH1,1.00000,КГ,8.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996394,2565873,0,ЭКС,,3844376,,,,Годен,,,,
2531385,320627,New,End,,,2565874,,7.00000,БЛ,СМ,,RECV-01,WH1,2.00000,184800,,РАЗЪЁМ  F-разъём RG-6 (03-008C)  REXANT,15.00000,NEW Класс B,,,0,700.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-101-06-K-20,WH1,2.45000,КГ,11.00000,,,,,,,0.00000,0.00000,n.bezrukov,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996401,2565874,0,ЭКС,,3844377,,,,Годен,,,,
2531386,320627,New,End,,,2565875,,1.00000,ПЧ,СМ,,RECV-01,WH1,3.00000,249633,,"Разъем UTP RJ-45 (8P8C), CAT 5e PROconnect",14.00000,NEW Класс B,,,0,100.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-101-05-H-20,WH1,0.06000,КГ,9.00000,,,,,,,0.00000,0.00000,n.bezrukov,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996423,2565875,0,ЭКС,,3844378,,,,Годен,,,,
2531387,320627,New,End,,,2565877,,1.00000,ПЧ,СМ,,RECV-01,WH1,2.00000,203045,,ПЕРЕХОД гнездо F - штекер TV REXANT,15.00000,NEW Класс B,,,0,100.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-212-02-F-20,WH1,1.00000,КГ,15.00000,,,,,,,0.00000,0.00000,n.bezrukov,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996396,2565877,0,ЭКС,,3844380,,,,Годен,,,,
2531388,320627,New,End,,,2565878,,10.00000,ШТ,СМ,,RECV-01,WH1,16.00000,292934,,"Кабель RG-6U, (48%), 75 Ом, 20м., белый  PROCONNECT",16.00000,NEW Класс C,,,0,10.00000,ШТ,2026-03-20 00:00:00,EKS000005729,СП,ME-120-04-D-50,WH1,2.00000,КГ,6.00000,,,,,,,0.00000,0.00000,n.bezrukov,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996418,2565878,0,ЭКС,,3844381,,,,Годен,,,,
2531389,320627,New,End,,,2565880,,1.00000,КР,СМ,4712-12-31 00:00:00,RECV-01,WH1,25.00000,184790,,"Кабель RG-6U, (48%), 75 Ом, 100м.,   PROCONNECT",56.00000,NEW Кабель и провод,100,,0,600.00000,М,2026-03-20 00:00:00,EKS000005729,СП,ZX-09-17-B-15,WH1,21.00000,КГ,28.00000,,,,,,,0.00000,0.00000,a.savitskiy,Пакет интерфейса поставки:a05bb73c-7514-4a36-b47a-b1c16ed3b6f3,2026-03-23 12:35:17,321106,1996388,2565880,0,ЭКС,,3844383,,,,Годен,,,,
