320794,WH1,ЭКС,EKS000005435,СП,Кросс-докинг,2026-03-23 00:00:00,2026-03-18 16:07:34,,СИСТЭМ ЭЛЕКТРИК АО (ранее Шнейдер Электрик АО до 2,"127018, г. Москва, г. Москва, ул. Двинцев, д. 12,", оф. 15,,,,,Куграшова О.В.,,,,100,,,ЭКС-000005435   ,,,,,O00000007558    ,СИСТЭМ ЭЛЕКТРИК АО (ранее,,14,12,147.00000,,8.30000,КГ,50313.25000,,917572.50000,900,2026-03-18 00:00:00,N,900,2026-03-18 00:00:00,N,7712092928,997150001,Адресный СКЛАД РЦ (WMS),ЭКС-000006583   ,,,0.00000,0.00000,s.novak,RTH_UpdateHeader,2026-03-18 16:07:34,N,,,,,,,,,,,,,,,2026-03-18 14:46:35,2026-03-18 14:46:35,2026-03-18 14:54:29,306031,ILSSRV,2026-03-18 14:42:06,,,ed95f62f-eaf3-4927-93e5-8a869b61391e
320823,WH1,ЭКС,EKS000005462,СП,Закупка,2026-03-27 00:00:00,2026-03-19 10:36:41,,ОБО Беттерманн ООО,"142143, Московская обл., г.о. Подольск, дер."," Валищево, территория промышленного парка"," ""Валищево"" д.2, стр.13",,,,Киселев А.В.,,,,100,,,ЭКС-000005462   ,,,,,O00000007568    ,,,1,1,20.00000,,9.85000,,40687.50000,,938308.00000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7722296960,507401001,Адресный СКЛАД РЦ (WMS),ЭКС-000006595   ,,,0.00000,0.00000,a.savitskiy,RTH_UpdateHeader,2026-03-19 10:36:41,N,,,,,,,,,,,,,,,2026-03-19 09:20:40,2026-03-19 09:20:40,2026-03-19 09:20:40,306058,ILSSRV,2026-03-19 09:12:23,,,b9147ee3-352c-4679-8f76-29e800e93904
320834,WH1,ЭКС,EKS000005473,СП,Закупка,2026-03-24 00:00:00,2026-03-19 13:17:55,,Торговый дом Ферекс ,"""Торговый дом ""Ферекс"" ООО Татарстан Лаишевский", р-н,,,,,Лангеман Э.Г.,,,,100,,,ЭКС-000005473   ,,26-01301032237,,,O00000007893    ,Деловые Линии ООО,,0,1,4.00000,,0.00000,,0.00000,,125009.92000,100,2026-03-19 00:00:00,N,100,2026-03-19 00:00:00,N,1624012390,162401001,Адресный СКЛАД РЦ (WMS),ЭКС-000006860   ,,,0.00000,0.00000,zmeevskiy,f1addb8b-4234-4f64-92ed-da07ffad79f8,2026-03-19 13:17:55,N,,,,,,,,,,,,,,,,,,306069,ILSSRV,2026-03-19 09:41:23,,,9a579361-1bc7-42a1-9122-f79287ef2f80
320849,WH1,ЭКС,EKS000005488,СП,Закупка,2026-03-26 00:00:00,2026-03-19 10:35:31,,Арлайт РУС ООО,"101000, г. Москва, пер. Уланский, д. 22 стр.1,"," пом.I,эт.5, оф. 501",,,,,Кузьмин М.С.,,,,100,,,ЭКС-000005488   ,,26-12571201324,,,O00000007708    ,Деловые Линии ООО,,4,4,18.00000,,5.71000,КГ,10650.00000,,56058.31000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7743089178,770801001,Адресный СКЛАД РЦ (WMS),ЭКС-000006474   ,,,0.00000,0.00000,a.savitskiy,RTH_UpdateHeader,2026-03-19 10:35:31,N,,,,,,,,,,,,,,,2026-03-19 10:29:01,2026-03-19 10:29:01,2026-03-19 10:31:51,306084,ILSSRV,2026-03-19 10:12:30,,,4b905bd5-4e1a-4f7a-ab05-e4f251ef6c1c
320896,WH1,ЭКС,EKS000005533,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 18:17:54,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005533   ,,5399,,,O00000007591    ,Электрорешения ООО,,12,6,13715.00000,,247.36000,КГ,4922455.00000,,519606301.14000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006621   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 18:17:54,N,,,,,,,,,,,,,,,2026-03-19 16:12:57,2026-03-19 16:12:57,2026-03-19 17:35:18,306129,ILSSRV,2026-03-19 15:45:52,,,2c80ca8a-45f5-4b76-956a-7d92796e9ef3
320897,WH1,ЭКС,EKS000005534,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 18:10:30,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005534   ,,5399,,,O00000007593    ,Электрорешения ООО,,4,2,124.00000,,10.17000,КГ,47280.00000,,1205604.52000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006623   ,,,0.00000,0.00000,a.manokhin,RTH_UpdateHeader,2026-03-19 18:10:30,N,,,,,,,,,,,,,,,2026-03-19 16:24:20,2026-03-19 16:24:20,2026-03-19 16:39:22,306130,ILSSRV,2026-03-19 15:45:53,,,6463cbbb-3b0f-4f19-bbc8-d97034444642
320898,WH1,ЭКС,EKS000005535,СП,Закупка,2026-03-29 00:00:00,2026-03-19 18:05:58,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005535   ,,5399,,,O00000007651    ,,,10,10,361.00000,,14.20000,КГ,45692.00000,,439213.83000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006619   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 18:05:58,N,,,,,,,,,,,,,,,2026-03-19 16:14:45,2026-03-19 16:14:45,2026-03-19 17:17:15,306131,ILSSRV,2026-03-19 15:46:54,,,c3871e27-a44c-4942-b134-333291bba624
320899,WH1,ЭКС,EKS000005536,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 18:07:42,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005536   ,,5399,,,O00000007602    ,Электрорешения ООО,,1,1,4.00000,,0.36000,КГ,980.00000,,1550.40000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006632   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 18:07:42,N,,,,,,,,,,,,,,,2026-03-19 16:18:48,2026-03-19 16:18:48,2026-03-19 16:18:48,306132,ILSSRV,2026-03-19 15:46:54,,,8543ac9d-4b10-4816-a4e3-0df3d0e621a3
320900,WH1,ЭКС,EKS000005537,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 18:11:33,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005537   ,,5399,,,O00000007604    ,Электрорешения ООО,,4,4,203.00000,,3.39000,,18180.00000,,834700.15000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006634   ,,,0.00000,0.00000,a.manokhin,RTH_UpdateHeader,2026-03-19 18:11:33,N,,,,,,,,,,,,,,,2026-03-19 16:30:23,2026-03-19 16:30:23,2026-03-19 16:37:30,306133,ILSSRV,2026-03-19 15:46:56,,,c08b2323-5e97-4bff-84f3-ebb594a85a0e
320901,WH1,ЭКС,EKS000005538,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 18:23:36,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005538   ,,5399,,,O00000007599    ,Электрорешения ООО,,1,1,3100.00000,,155.00000,КГ,1550000.00000,,89180800.00000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006629   ,,,0.00000,0.00000,a.manokhin,RTH_UpdateHeader,2026-03-19 18:23:36,N,,,,,,,,,,,,,,,2026-03-19 17:34:42,2026-03-19 17:34:42,2026-03-19 17:34:42,306134,ILSSRV,2026-03-19 15:46:56,,,31276ab6-383b-4cfc-bd0f-78f9874b7b53
320902,WH1,ЭКС,EKS000005539,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 17:34:04,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005539   ,,5399,,,O00000007588    ,Электрорешения ООО,,1,1,20.00000,,15.00000,КГ,9000.00000,,52628.00000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006617   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 17:34:04,N,,,,,,,,,,,,,,,2026-03-19 16:59:22,2026-03-19 16:59:22,2026-03-19 16:59:22,306135,ILSSRV,2026-03-19 15:46:57,,,d33ee150-da4b-4a33-8dbe-781ae0a15d3d
320903,WH1,ЭКС,EKS000005540,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 17:12:22,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005540   ,,5399,,,O00000007601    ,Электрорешения ООО,,3,1,36.00000,,36.80000,,83828.00000,,2537671.68000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006631   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 17:12:22,N,,,,,,,,,,,,,,,2026-03-19 16:22:12,2026-03-19 16:22:12,2026-03-19 16:23:10,306136,ILSSRV,2026-03-19 15:46:57,,,a2071f14-93fb-49cd-92ae-8dd6417e827f
320904,WH1,ЭКС,EKS000005541,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 18:10:52,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005541   ,,5399,,,O00000007596    ,Электрорешения ООО,,1,1,2.00000,,2.00000,КГ,6426.00000,,7535.92000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006626   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 18:10:52,N,,,,,,,,,,,,,,,2026-03-19 16:26:48,2026-03-19 16:26:48,2026-03-19 16:26:48,306137,ILSSRV,2026-03-19 15:46:57,,,6463cbbb-3b0f-4f19-bbc8-d97034444642
320905,WH1,ЭКС,EKS000005542,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 18:03:23,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005542   ,,5399,,,O00000007597    ,Электрорешения ООО,,3,3,85.00000,,17.75000,КГ,74655.00000,,1319145.25000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006627   ,,,0.00000,0.00000,a.manokhin,RTH_UpdateHeader,2026-03-19 18:03:23,N,,,,,,,,,,,,,,,2026-03-19 16:18:05,2026-03-19 16:18:05,2026-03-19 17:01:57,306138,ILSSRV,2026-03-19 15:46:58,,,91681032-feff-48b6-8909-54b728e05177
320906,WH1,ЭКС,EKS000005543,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 18:07:15,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005543   ,,5399,,,O00000007592    ,Электрорешения ООО,,8,8,89.00000,,13.22000,КГ,18429.60000,,483752.15000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006622   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 18:07:15,N,,,,,,,,,,,,,,,2026-03-19 17:18:01,2026-03-19 17:18:01,2026-03-19 17:21:09,306139,ILSSRV,2026-03-19 15:47:00,,,8543ac9d-4b10-4816-a4e3-0df3d0e621a3
320907,WH1,ЭКС,EKS000005544,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 18:06:41,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005544   ,,5399,,,O00000007594    ,Электрорешения ООО,,9,9,1010.00000,,198.60000,,1605656.00000,,4819648.06000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006624   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 18:06:41,N,,,,,,,,,,,,,,,2026-03-19 16:25:20,2026-03-19 16:25:20,2026-03-19 17:08:51,306140,ILSSRV,2026-03-19 15:47:53,,,c3871e27-a44c-4942-b134-333291bba624
320908,WH1,ЭКС,EKS000005545,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 16:33:39,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005545   ,,5399,,,O00000007589    ,Электрорешения ООО,,1,1,480.00000,,48.00000,КГ,447552.00000,,11662848.00000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006618   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 16:33:39,N,,,,,,,,,,,,,,,2026-03-19 16:27:21,2026-03-19 16:27:21,2026-03-19 16:27:22,306141,ILSSRV,2026-03-19 15:47:54,,,67cf3e45-b1fe-4823-bcb5-23df6b40a45c
320909,WH1,ЭКС,EKS000005546,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 17:35:10,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005546   ,,5399,,,O00000007590    ,Электрорешения ООО,,4,3,755.00000,,50.10000,КГ,468870.00000,,9737908.00000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006620   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 17:35:10,N,,,,,,,,,,,,,,,2026-03-19 16:10:32,2026-03-19 16:10:32,2026-03-19 16:53:56,306142,ILSSRV,2026-03-19 15:47:55,,,87bc7ac9-4d4b-424f-86b8-2e6bcf8decff
320910,WH1,ЭКС,EKS000005547,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 17:59:46,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005547   ,,5399,,,O00000007605    ,Электрорешения ООО,,1,1,1.00000,,0.20000,КГ,720.00000,,362.83000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006635   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 17:59:46,N,,,,,,,,,,,,,,,2026-03-19 16:12:38,2026-03-19 16:12:38,2026-03-19 16:12:38,306143,ILSSRV,2026-03-19 15:47:55,,,59d9338e-2a0e-4049-bb7a-3f4d1a13c4bd
320911,WH1,ЭКС,EKS000005548,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 17:22:50,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005548   ,,5399,,,O00000007603    ,Электрорешения ООО,,1,1,10.00000,,0.30000,КГ,810.00000,,2375.00000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006633   ,,,0.00000,0.00000,a.manokhin,RTH_UpdateHeader,2026-03-19 17:22:50,N,,,,,,,,,,,,,,,2026-03-19 16:29:27,2026-03-19 16:29:27,2026-03-19 16:29:27,306144,ILSSRV,2026-03-19 15:47:55,,,1aced944-ea57-4485-a02c-d804876d5567
320912,WH1,ЭКС,EKS000005549,СП,Закупка,2026-03-29 00:00:00,2026-03-19 17:59:09,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005549   ,,5399,,,O00000007598    ,Электрорешения ООО,,1,1,8.00000,,0.80000,КГ,1120.00000,,136056.96000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006628   ,,,0.00000,0.00000,r.sagaidak,RTH_UpdateHeader,2026-03-19 17:59:09,N,,,,,,,,,,,,,,,2026-03-19 16:12:02,2026-03-19 16:12:02,2026-03-19 16:12:02,306145,ILSSRV,2026-03-19 15:47:56,,,59d9338e-2a0e-4049-bb7a-3f4d1a13c4bd
320913,WH1,ЭКС,EKS000005550,СП,Кросс-докинг,2026-03-29 00:00:00,2026-03-19 18:10:44,,Электрорешения ООО,"127273, г. Москва, г. Москва, ул. Отрадная, д. 2Б"," стр.9, оф. этаж 5",,,,,Третьяков С.М.,,,,100,,,ЭКС-000005550   ,,5399,,,O00000007600    ,Электрорешения ООО,,5,3,372.00000,,95.26000,КГ,105008.00000,,36151314.56000,900,2026-03-19 00:00:00,N,900,2026-03-19 00:00:00,N,7721403552,771501001,Адресный СКЛАД РЦ (WMS),ЭКС-000006630   ,,,0.00000,0.00000,a.manokhin,RTH_UpdateHeader,2026-03-19 18:10:44,N,,,,,,,,,,,,,,,2026-03-19 16:28:46,2026-03-19 16:28:46,2026-03-19 16:38:52,306146,ILSSRV,2026-03-19 15:47:56,,,6463cbbb-3b0f-4f19-bbc8-d97034444642
