1154168,WH1,,EKS000017421,,650,2026-03-21 00:00:00,N,Клиент,N,650,2026-03-21 00:00:00,Стандартный,N,ЭКС,Клиент,,Custom,,,,СКБ Сибэлектротерм ООО,3151,2026-03-22 10:13:22,Безделова О.И./г. Новосибирск\Электрика 7,7 Электрокомплектсервис ЗАО (Электрика 7),,,РЦ ,,RU,,12122/1/2018-48011/2,ЭЛ7-000013626   ,"630005, Новосибирская область, г. Новосибирск,",3843859,КГ,,РЦ ,,5403101730,540301001,0,,True,,ЭЛ7-000014287   ,11054.62000,N,13648.00000,System,STH_UpdateHeader,2026-03-21 16:50:35,5403101730,ЭКС-000042045   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,79999999999,,,СКБ Сибэлектротерм ООО,02. ОЕМ предприятия,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,,2026-03-22 10:13:22,,ШТ,,,,,Y,,,"[12122-СКБ Сибэлектротерм ООО, заказ №ЭЛ7-00000338","4   , транзит №ЭЛ7-000014287] Клиент на склад, Без","делова О.И., г. Новосибирск\Электрика 7",,,,,,,,,,,"630088, Новосибирская область, г. Новосибирск,"," ул. Петухова, д. 51",,,,,,,,,,ЭКС-000017421   ,0,,,,,,,N,,,,,,,,N,N,,652202,,,,,,,,,,,,,,ILSSRV,2026-03-20 08:37:27,,N,,,5,,,,,,N,,N
1154203,WH1,261303,EKS000017450,,900,2026-03-23 07:19:44,N,Ювелс,N,900,2026-03-23 07:19:44,Стандартный,N,ЭКС,Ювелс,,Custom,,,О00-000005670,Заказчик,О00-000005670,,Нет,ИП Боровков С.В. (КИЦ),,,Ювелс,,RU,,,,"630126, Новосибиркая обл., г. Новосибирск, ул.",3843733,КГ,,РЦ ,,540535901204,,0,,True,07:20,,2063.83000,N,,System,STH_UpdateHeader,2026-03-23 07:19:53,540535901204,ЭКС-000042009/01,," Выборная, д.125-66",False,,,,,,,,ИП Боровков С.В. (КИЦ),,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 07:19:44,,,,,,,,Y,,,Автоматическое подравнивание под упаковки. Докумен,т создан Ювелсом,,,,,,,,,,,,"Новосибиркая обл., г. Новосибирск, проспект Карла"," Маркса, 57",,,,,,,,,,ЭКС-000017450   ,0,,,,,,,N,,,,,,,96ce36df-b985-4f08-bef7-387104b235fd,N,N,,652232,,,,,,,,,,,,,,ILSSRV,2026-03-20 09:11:34,,N,,,14,,,,,,N,,N
1154204,WH1,261312,EKS000017451,,900,2026-03-23 07:31:58,N,Ювелс,N,900,2026-03-23 07:31:58,Стандартный,N,ЭКС,Ювелс,,Custom,,,О00-000005671,Заказчик,О00-000005671,,Нет,И. ЭЛЕКТРОКОМПЛЕКТСЕРВИС ЗАО (Ипподромская),,,Ювелс,,RU,,,,"630005, Новосибирская область, г. Новосибирск,",3843767,КГ,,РЦ ,,5407159273,540445007,0,,True,07:30,,94664.90000,N,,System,STH_UpdateHeader,2026-03-23 07:32:16,5407159273,ЭКС-000041842/01,," ул. Гоголя, д. 23, оф. 5",False,,,,,,,,И. ЭЛЕКТРОКОМПЛЕКТСЕРВИС ЗАО (Ипподромская),,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 07:31:58,,,,,,,,Y,,,Автоматическое подравнивание под упаковки. Докумен,т создан Ювелсом,,,,,,,,,,,,"630075, Новосибирская область, г. Новосибирск,"," ул. Ипподромская, д. 54, Говорун Сергей +7 (983)", 317-11-64,,,,,,,,,ЭКС-000017451   ,0,,,,,,,N,,,,,,,65fb1100-891d-4a85-aed4-4880479985d1,N,N,,652233,,,,,,,,,,,,,,ILSSRV,2026-03-20 09:11:48,,N,,,14,,,,,,N,,N
1154213,WH1,261303,EKS000017457,,900,2026-03-23 07:19:44,N,Клиент,N,900,2026-03-23 07:19:44,Стандартный,N,ЭКС,Готовый комплект,,Custom,,2,О00-000005670,ИП Конько Ольга Николаевн,О00-000005670,,Андреев И.О./г. Новосибирск\КИЦ,ИП Боровков С.В. (КИЦ),,,Готовый комплект,,RU,,,,"630126, Новосибиркая обл., г. Новосибирск, ул.",3843857,КГ,,Готовый комплект,,540515415823,,0,,False,07:20,,8337.40000,N,,System,STH_UpdateHeader,2026-03-23 07:19:53,540515415823,ЭКС-000042099,,"Выборная, д.125-66",False,,,,,,Новосибирск КИЦ,,ИП Конько Ольга Николаевна,09. Строительные организации,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 07:19:44,,,ШТ,,,,,Y,,,Самовывоз ИП Конько,,,,,,,,,,,,,"630075, г. Новосибирск, ул. Дуси Ковальчук, 398,",кв. 29,,,,,,,,,,ЭКС-000017457,0,,,,,,,N,,,,,,,96ce36df-b985-4f08-bef7-387104b235fd,N,N,,652239,,,,,,,,,,,,,,ILSSRV,2026-03-20 09:19:38,,N,,,15,,,,,,N,,N
1154215,WH1,261303,EKS000017459,,900,2026-03-23 07:19:44,N,Клиент,N,900,2026-03-23 07:19:44,Стандартный,N,ЭКС,Готовый комплект,,Custom,,2,О00-000005670,S7 инвест ,О00-000005670,,Тимошенко А.В./г. Новосибирск\КИЦ,ИП Боровков С.В. (КИЦ),,,Готовый комплект ,,RU,,,,"630126, Новосибиркая обл., г. Новосибирск, ул.",3843857,КГ,,Готовый комплект ,,5009051721,500901001,0,,False,07:20,,20595.96000,N,,System,STH_UpdateHeader,2026-03-23 07:19:53,5009051721,ЭКС-000042140   ,," Выборная, д.125-66",False,,,,,,Новосибирск КИЦ,,S7 инвест ,07. Непромышленные предприятия (объекты бизнеса),,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 07:19:44,,,ШТ,,,,,Y,,,S7 на склад ,,,,,,,,,,,,,"142072, Московская область, г.о. Домодедово, с"," Битягово, тер С7 ИНВЕСТ, стр. 4, этаж 1 кабинет", 1,,,,,,,,,ЭКС-000017459   ,0,,,,,,,N,,,,,,,96ce36df-b985-4f08-bef7-387104b235fd,N,N,,652241,,,,,,,,,,,,,,ILSSRV,2026-03-20 09:19:38,,N,,,15,,,,,,N,,N
1154216,WH1,261314,EKS000017460,,900,2026-03-23 10:02:57,N,Ювелс,N,900,2026-03-23 10:02:57,Стандартный,N,ЭКС,Ювелс,,Custom,,,О00-000005674,Заказчик,О00-000005674,,Нет,4 ИП Новоселов А.В. (Эл4),,,Ювелс,,RU,,,,"630066, Новосибирская обл., г. Новосибирск, ул.",3843839,КГ,,РЦ ,,540428542293,,0,,True,09:00,,62188.79000,N,,System,STH_UpdateHeader,2026-03-23 10:03:19,540428542293,ЭКС-000042011/01,," Вознесенская, 32",False,,,,,,,,4 ИП Новоселов А.В. (Эл4),,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 10:02:57,,,,,,,,Y,,,Автоматическое подравнивание под упаковки. Докумен,т создан Ювелсом,,,,,,,,,,,,"630054, Новосибирск, ул. Титова, 21",,,,,,,,,,,ЭКС-000017460   ,0,,,,,,,N,,,,,,,3abe092e-810f-4c78-a3c5-f0afacd07c80,N,N,,652242,,,,,,,,,,,,,,ILSSRV,2026-03-20 09:21:43,,N,,,14,,,,,,N,,N
1154217,WH1,261303,EKS000017461,,900,2026-03-23 07:19:45,N,Клиент,N,900,2026-03-23 07:19:45,Стандартный,N,ЭКС,Готовый комплект,,Custom,,1,О00-000005670,СХП АО Ярковское,О00-000005670,,Тимошенко А.В./г. Новосибирск\КИЦ,ИП Боровков С.В. (КИЦ),,,Готовый комплект ,,RU,,,,"630126, Новосибиркая обл., г. Новосибирск, ул.",3843857,КГ,,Готовый комплект ,,5433108324,543301001,0,,False,07:20,,29855.80000,N,,System,STH_UpdateHeader,2026-03-23 07:19:53,5433108324,ЭКС-000042147   ,," Выборная, д.125-66",False,,,,,,Новосибирск КИЦ,,СХП АО Ярковское,01. Промышленные предприятия,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 07:19:45,,,ШТ,,,,,Y,,,Ярковское в кузове,,,,,,,,,,,,," 630522, НОВОСИБИРСКАЯ ОБЛАСТЬ, НОВОСИБИРСКИЙ"," РАЙОН, С ЯРКОВО, УЛ ПОДГОРБУНСКОГО, 2",,,,,,,,,,ЭКС-000017461   ,0,,,,,,,N,,,,,,,96ce36df-b985-4f08-bef7-387104b235fd,N,N,,652243,,,,,,,,,,,,,,ILSSRV,2026-03-20 09:21:44,,N,,,15,,,,,,N,,N
1154222,WH1,261303,EKS000017466,,900,2026-03-23 07:19:45,N,Клиент,N,900,2026-03-23 07:19:45,Стандартный,N,ЭКС,Готовый комплект,,Custom,,1,О00-000005670,ИП Функ Владимир Андрееви,О00-000005670,,Ермаков  Е.Г./г. Новосибирск\КИЦ,ИП Боровков С.В. (КИЦ),,,Готовый комплект ,,RU,,,,"630126, Новосибиркая обл., г. Новосибирск, ул.",3843857,КГ,,Готовый комплект ,,545211170786,,0,,False,07:20,,19868.59000,N,,System,STH_UpdateHeader,2026-03-23 07:19:53,545211170786,ЭКС-000042156   ,," Выборная, д.125-66",False,,,,,,Новосибирск КИЦ,,ИП Функ Владимир Андреевич,09. Строительные организации,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 07:19:45,,,ШТ,,,,,Y,,,"ИП Функ Владимир Андреевич, Ермаков самовывоз",,,,,,,,,,,,,г Новосибирск ул Обская 50 ,,,,,,,,,,,ЭКС-000017466   ,0,,,,,,,N,,,,,,,96ce36df-b985-4f08-bef7-387104b235fd,N,N,,652248,,,,,,,,,,,,,,ILSSRV,2026-03-20 09:28:33,,N,,,15,,,,,,N,,N
1154228,WH1,261316,EKS000017469,,900,2026-03-23 10:03:42,N,Ювелс,N,900,2026-03-23 10:03:42,Стандартный,N,ЭКС,Ювелс,,Custom,,,О00-000005676,Заказчик,О00-000005676,,Нет,БМ. Электрокомплектсервис ЗАО (БОЛЬШАЯ МЕДВЕДИЦА),,,Ювелс,,RU,,,,"630005, Новосибирская область, г. Новосибирск,",3843837,,,РЦ ,,5407159273,540445008,0,,True,08:20,,36728.25000,N,,System,STH_UpdateHeader,2026-03-23 10:03:58,5407159273,ЭКС-000042010/01,," ул. Гоголя, д. 23, оф. 5",False,,,,,,,,БМ. Электрокомплектсервис ЗАО (БОЛЬШАЯ МЕДВЕДИЦА),,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 10:03:42,,,,,,,,Y,,,Автоматическое подравнивание под упаковки. Докумен,т создан Ювелсом,,,,,,,,,,,," г. Новосибирск, ул. Светлановская, 50. Въезд со", стороны ЭКРАНА.,,,,,,,,,,ЭКС-000017469   ,0,,,,,,,N,,,,,,,539176c1-a484-4e44-b10d-dbae25c27f51,N,N,,652251,,,,,,,,,,,,,,ILSSRV,2026-03-20 09:31:41,,N,,,14,,,,,,N,,N
1154229,WH1,261315,EKS000017470,,900,2026-03-23 10:03:22,N,Ювелс,N,900,2026-03-23 10:03:22,Стандартный,N,ЭКС,Ювелс,,Custom,,,О00-000005677,Заказчик,О00-000005677,,Нет,8 Электрокомплектсервис(Электрика 8),,,Ювелс,,RU,,,,"630005, Новосибирская область, г. Новосибирск,",3843838,КГ,,РЦ ,,5407159273,540445010,0,,True,08:40,,57184.42000,N,,System,STH_UpdateHeader,2026-03-23 10:03:41,5407159273,ЭКС-000042013/01,," ул. Гоголя, д. 23, оф. 5",False,,,,,,,,8 Электрокомплектсервис(Электрика 8),,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 10:03:22,,,,,,,,Y,,,Автоматическое подравнивание под упаковки. Докумен,т создан Ювелсом,,,,,,,,,,,,"630132, Новосибирская область, г. Новосибирск,"," ул. Челюскинцев, д. 46, оф. _",,,,,,,,,,ЭКС-000017470   ,0,,,,,,,N,,,,,,,539176c1-a484-4e44-b10d-dbae25c27f51,N,N,,652252,,,,,,,,,,,,,,ILSSRV,2026-03-20 09:31:52,,N,,,14,,,,,,N,,N
1154232,WH1,261315,EKS000017473,,900,2026-03-23 10:03:22,N,Клиент,N,900,2026-03-23 10:03:22,Стандартный,N,ЭКС,Готовый комплект,,Custom,,1,О00-000005677,ОЕИ,О00-000005677,,Овчинникова Е.И./г. Новосибирск\Электрика 8,8 Электрокомплектсервис(Электрика 8),,,Готовый комплект ,,RU,,,,"630005, Новосибирская область, г. Новосибирск,",3843855,КГ,,Готовый комплект ,,,,0,,False,08:40,,15798.00000,N,,System,STH_UpdateHeader,2026-03-23 10:03:41,,ЭКС-000042041   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,Новосибирск 8,,ОЕИ,12. Частные лица,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 10:03:22,,,М,,,,,Y,,,ОЕИ( Виталий),,,,,,,,,,,,,"630132, Новосибирская область, г. Новосибирск,"," ул. Челюскинцев, д. 46, оф. _",,,,,,,,,,ЭКС-000017473   ,0,,,,,,,N,,,,,,,539176c1-a484-4e44-b10d-dbae25c27f51,N,N,,652255,,,,,,,,,,,,,,ILSSRV,2026-03-20 09:34:32,,N,,,15,,,,,,N,,N
1154234,WH1,261303,EKS000017475,,900,2026-03-23 07:19:45,N,Клиент,N,900,2026-03-23 07:19:45,Стандартный,N,ЭКС,Готовый комплект,,Custom,,1,О00-000005670,"МСЧ ""Клиницист-Клиника Пр",О00-000005670,,Андреев И.О./г. Новосибирск\КИЦ,ИП Боровков С.В. (КИЦ),,,Готовый комплект ,,RU,,,,"630126, Новосибиркая обл., г. Новосибирск, ул.",3843857,КГ,,Готовый комплект ,,5402537179,540201001,0,,False,07:20,,16133.32000,N,,System,STH_UpdateHeader,2026-03-23 07:19:53,5402537179,ЭКС-000042173   ,," Выборная, д.125-66",False,,,,,,Новосибирск КИЦ,,"МСЧ ""Клиницист-Клиника Претор"" ООО",07. Непромышленные предприятия (объекты бизнеса),,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 07:19:45,,,ШТ,,,,,Y,,,МСЧ Претор,,,,,,,,,,,,,,,,,,,,,,,,ЭКС-000017475   ,0,,,,,,,N,,,,,,,96ce36df-b985-4f08-bef7-387104b235fd,N,N,,652257,,,,,,,,,,,,,,ILSSRV,2026-03-20 09:35:33,,N,,,15,,,,,,N,,N
