8492373,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491330.00000,,0.00000,0.00000,0.00000,0.00000,,227480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,3.00000,,,,EKS000017859    ,0.00000,3.00000,,,,,,,,,,25971.00000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492374,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491320.00000,,0.00000,0.00000,0.00000,0.00000,,244008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,2.00000,,,,EKS000017859    ,0.00000,2.00000,,,,,,,,,,5461.64000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492375,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491348.00000,,0.00000,0.00000,0.00000,0.00000,,245654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,УП,,,1.00000,,,,EKS000017859    ,0.00000,1.00000,,,,,,,,,,96.08000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492376,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491321.00000,,0.00000,0.00000,0.00000,0.00000,,280173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,УП,,,1.00000,,,,EKS000017859    ,0.00000,1.00000,,,,,,,,,,54.50000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492377,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491333.00000,,0.00000,0.00000,0.00000,0.00000,,298938,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,М,,,20.00000,,,,EKS000017859    ,0.00000,20.00000,,,,,,,,,БУХТА,2840.20000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492378,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491346.00000,,0.00000,0.00000,0.00000,0.00000,,373604,,,,,,,,,,,OTR02093634,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,М,,,1.00000,,,,EKS000017859    ,0.00000,1.00000,,,,,,,,,БУХТА,107.16000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492379,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491347.00000,,0.00000,0.00000,0.00000,0.00000,,375479,,,,,,,,,,,OTR02095282,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,М,,,1.00000,,,,EKS000017859    ,0.00000,1.00000,,,,,,,,,БУХТА,122.53000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492380,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491322.00000,,0.00000,0.00000,0.00000,0.00000,,375852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,2.00000,,,,EKS000017859    ,0.00000,2.00000,,,,,,,,,,129.28000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492381,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491334.00000,,0.00000,0.00000,0.00000,0.00000,,430496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,М,,,14.00000,,,,EKS000017859    ,0.00000,14.00000,,,,,,,,,,321.44000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492382,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491324.00000,,0.00000,0.00000,0.00000,0.00000,,452156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,УП,,,9.00000,,,,EKS000017859    ,0.00000,9.00000,,,,,,,,,,2308.68000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492383,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491335.00000,,0.00000,0.00000,0.00000,0.00000,,464033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,1.00000,,,,EKS000017859    ,0.00000,1.00000,,,,,,,,,,628.36000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492384,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491336.00000,,0.00000,0.00000,0.00000,0.00000,,464057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,4.00000,,,,EKS000017859    ,0.00000,4.00000,,,,,,,,,,178.88000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492385,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491349.00000,,0.00000,0.00000,0.00000,0.00000,,535382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,2.00000,,,,EKS000017859    ,0.00000,2.00000,,,,,,,,,,17.82000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492386,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491325.00000,,0.00000,0.00000,0.00000,0.00000,,574595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,22.00000,,,,EKS000017859    ,0.00000,22.00000,,,,,,,,,,1931.38000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492387,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491337.00000,,0.00000,0.00000,0.00000,0.00000,,660509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,1.00000,,,,EKS000017859    ,0.00000,1.00000,,,,,,,,,,2299.52000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492388,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491343.00000,,0.00000,0.00000,0.00000,0.00000,,660857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,6.00000,,,,EKS000017859    ,0.00000,6.00000,,,,,,,,,,14816.04000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492389,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491340.00000,,0.00000,0.00000,0.00000,0.00000,,660860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,1.00000,,,,EKS000017859    ,0.00000,1.00000,,,,,,,,,,3079.08000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492390,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491352.00000,,0.00000,0.00000,0.00000,0.00000,,660918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,2.00000,,,,EKS000017859    ,0.00000,2.00000,,,,,,,,,,1158.62000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492391,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491342.00000,,0.00000,0.00000,0.00000,0.00000,,660919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,4.00000,,,,EKS000017859    ,0.00000,4.00000,,,,,,,,,,2226.96000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492392,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491341.00000,,0.00000,0.00000,0.00000,0.00000,,660921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,1.00000,,,,EKS000017859    ,0.00000,1.00000,,,,,,,,,,607.60000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492393,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491339.00000,,0.00000,0.00000,0.00000,0.00000,,660925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,1.00000,,,,EKS000017859    ,0.00000,1.00000,,,,,,,,,,1029.83000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492394,,WH1,ЭКС,,652644,New,Processed,,,,,ЭКС-000017859   ,31491351.00000,,0.00000,0.00000,0.00000,0.00000,,804309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:29:54,0,ШТ,,,10.00000,,,,EKS000017859    ,0.00000,10.00000,,,,,,,,,,674.20000,0.00000,Яцина В.С.,1d921994-b941-4448-ae00-72b9c8e41e0f,2026-03-22 13:30:04,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492395,,WH1,ЭКС,,652645,New,Processed,,,,,ЭКС-000017860   ,31491355.00000,,0.00000,0.00000,0.00000,0.00000,,810695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:45:39,0,ШТ,,,2.00000,,,,EKS000017860    ,0.00000,2.00000,,,,,,,,,,786.12000,0.00000,Войтешенко А.А.,f440e219-59f5-4894-86fa-b7f2724bffee,2026-03-22 13:45:41,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492396,,WH1,ЭКС,,652645,New,Processed,,,,,ЭКС-000017860   ,31491358.00000,,0.00000,0.00000,0.00000,0.00000,,810702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:45:39,0,ШТ,,,3.00000,,,,EKS000017860    ,0.00000,3.00000,,,,,,,,,,1412.64000,0.00000,Войтешенко А.А.,f440e219-59f5-4894-86fa-b7f2724bffee,2026-03-22 13:45:41,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492397,,WH1,ЭКС,,652645,New,Processed,,,,,ЭКС-000017860   ,31491353.00000,,0.00000,0.00000,0.00000,0.00000,,810703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:45:39,0,ШТ,,,11.00000,,,,EKS000017860    ,0.00000,11.00000,,,,,,,,,,4963.75000,0.00000,Войтешенко А.А.,f440e219-59f5-4894-86fa-b7f2724bffee,2026-03-22 13:45:41,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492398,,WH1,ЭКС,,652645,New,Processed,,,,,ЭКС-000017860   ,31491357.00000,,0.00000,0.00000,0.00000,0.00000,,810705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:45:39,0,ШТ,,,1.00000,,,,EKS000017860    ,0.00000,1.00000,,,,,,,,,,1026.90000,0.00000,Войтешенко А.А.,f440e219-59f5-4894-86fa-b7f2724bffee,2026-03-22 13:45:41,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492399,,WH1,ЭКС,,652645,New,Processed,,,,,ЭКС-000017860   ,31491354.00000,,0.00000,0.00000,0.00000,0.00000,,861459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 15:45:39,0,ШТ,,,1.00000,,,,EKS000017860    ,0.00000,1.00000,,,,,,,,,,1140.56000,0.00000,Войтешенко А.А.,f440e219-59f5-4894-86fa-b7f2724bffee,2026-03-22 13:45:41,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492400,,WH1,ЭКС,,652646,New,Processed,,,,,ЭКС-000017861   ,31491359.00000,,0.00000,0.00000,0.00000,0.00000,,2182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 18:00:00,0,М,,,3.00000,,,,EKS000017861    ,0.00000,3.00000,,,,,,,,,,109.98000,0.00000,Администратор,04fd7c1a-cc03-47ea-92cb-c18ddfebadd7,2026-03-22 14:11:02,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492401,,WH1,ЭКС,,652646,New,Processed,,,,,ЭКС-000017861   ,31491361.00000,,0.00000,0.00000,0.00000,0.00000,,38610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 18:00:00,0,ШТ,,,2.00000,,,,EKS000017861    ,0.00000,2.00000,,,,,,,,,,3249.40000,0.00000,Администратор,04fd7c1a-cc03-47ea-92cb-c18ddfebadd7,2026-03-22 14:11:02,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492402,,WH1,ЭКС,,652646,New,Processed,,,,,ЭКС-000017861   ,31491363.00000,,0.00000,0.00000,0.00000,0.00000,,75349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 18:00:00,0,УП,,,5.00000,,,,EKS000017861    ,0.00000,5.00000,,,,,,,,,,1657.70000,0.00000,Администратор,04fd7c1a-cc03-47ea-92cb-c18ddfebadd7,2026-03-22 14:11:02,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492403,,WH1,ЭКС,,652646,New,Processed,,,,,ЭКС-000017861   ,31491364.00000,,0.00000,0.00000,0.00000,0.00000,,452546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 18:00:00,0,УП,,,6.00000,,,,EKS000017861    ,0.00000,6.00000,,,,,,,,,,335.16000,0.00000,Администратор,04fd7c1a-cc03-47ea-92cb-c18ddfebadd7,2026-03-22 14:11:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492404,,WH1,ЭКС,,652646,New,Processed,,,,,ЭКС-000017861   ,31491360.00000,,0.00000,0.00000,0.00000,0.00000,,660960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 18:00:00,0,ШТ,,,3.00000,,,,EKS000017861    ,0.00000,3.00000,,,,,,,,,,11167.44000,0.00000,Администратор,04fd7c1a-cc03-47ea-92cb-c18ddfebadd7,2026-03-22 14:11:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492405,,WH1,ЭКС,,652647,New,Processed,,,,,ЭКС-000017862   ,31491366.00000,,0.00000,0.00000,0.00000,0.00000,,451218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 19:10:00,0,ШТ,,,1.00000,,,,EKS000017862    ,0.00000,1.00000,,,,,,,,,,142.53000,0.00000,Администратор,ea720981-bc5d-4e9e-a558-d78353dcdd74,2026-03-22 14:41:02,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492406,,WH1,ЭКС,,652647,New,Processed,,,,,ЭКС-000017862   ,31491365.00000,,0.00000,0.00000,0.00000,0.00000,,661664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 19:10:00,0,ШТ,,,3.00000,,,,EKS000017862    ,0.00000,3.00000,,,,,,,,,,1443.51000,0.00000,Администратор,ea720981-bc5d-4e9e-a558-d78353dcdd74,2026-03-22 14:41:02,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492407,,WH1,ЭКС,,652648,New,Processed,,,,,ЭКС-000017863   ,31491382.00000,,0.00000,0.00000,0.00000,0.00000,,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 19:20:00,0,ШТ,,,3.00000,,,,EKS000017863    ,0.00000,3.00000,,,,,,,,,,374.04000,0.00000,Администратор,0391b818-1290-4193-a45a-71db75947f9c,2026-03-22 14:51:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492408,,WH1,ЭКС,,652648,New,Processed,,,,,ЭКС-000017863   ,31491383.00000,,0.00000,0.00000,0.00000,0.00000,,6257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 19:20:00,0,ШТ,,,1.00000,,,,EKS000017863    ,0.00000,1.00000,,,,,,,,,,128.61000,0.00000,Администратор,0391b818-1290-4193-a45a-71db75947f9c,2026-03-22 14:51:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492409,,WH1,ЭКС,,652648,New,Processed,,,,,ЭКС-000017863   ,31491387.00000,,0.00000,0.00000,0.00000,0.00000,,6730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 19:20:00,0,ШТ,,,1.00000,,,,EKS000017863    ,0.00000,1.00000,,,,,,,,,,488.34000,0.00000,Администратор,0391b818-1290-4193-a45a-71db75947f9c,2026-03-22 14:51:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492410,,WH1,ЭКС,,652648,New,Processed,,,,,ЭКС-000017863   ,31491385.00000,,0.00000,0.00000,0.00000,0.00000,,6733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 19:20:00,0,ШТ,,,1.00000,,,,EKS000017863    ,0.00000,1.00000,,,,,,,,,,401.66000,0.00000,Администратор,0391b818-1290-4193-a45a-71db75947f9c,2026-03-22 14:51:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
8492411,,WH1,ЭКС,,652648,New,Processed,,,,,ЭКС-000017863   ,31491384.00000,,0.00000,0.00000,0.00000,0.00000,,7238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,2026-03-22 19:20:00,0,ШТ,,,1.00000,,,,EKS000017863    ,0.00000,1.00000,,,,,,,,,,826.52000,0.00000,Администратор,0391b818-1290-4193-a45a-71db75947f9c,2026-03-22 14:51:03,,,,,,,,,,,,,,,,,,,,,,,0.00000,,0.00000,,N,N,0,0,,,,,,,,,,,,,,
